"siteid_07"	"sampling_event"	"visit_no"	"day"	"month"	"year"	"lat"	"lon"	"state"	"EPA_reg"	"ECO9"	"HUC2"	"HUC8"	"lake_origin"	"area_km2"	"perim_km"	"elevation_m"	"depthmax_m"	"SLD"	"WGT"	"secchi_m"	"clear_to_bottom"	"siteid_12"	"site_id"	"sampled_depthmax_m"	"resampled"
"1588"	"NLA06608-4440"	"NLA06608-4440-2007-1"	1	4	9	2007	36.73591623	-97.03497789	"OK"	"region_6"	"SPL"	"11"	"11060001"	"man-made"	1.851287613	14.13141775	300.36	9.6	2.92983967275123	3.800212608	0.83	0	NA	"NLA06608-4440"	9.5	0
"1589"	"NLA06608-4463"	"NLA06608-4463-2012-1"	1	4	6	2012	37.33610144	-86.15640465	"KY"	"region_4"	"SAP"	"5"	"5110001"	"man_made"	22.04701389	232.08071	156.97	NA	13.9430962249442	12.7219014	1.4	0	"NLA12_KY-114"	"NLA06608-4463"	NA	0
"1590"	"NLA06608-4472"	"NLA06608-4472-2007-1"	1	7	8	2007	35.49774222	-97.67930222	"OK"	"region_6"	"SPL"	"11"	"11100301"	"man-made"	6.371497626	11.3834759	378.73	3	1.27218185683287	3.800212608	0.3	0	NA	"NLA06608-4472"	3	1
"1591"	"NLA06608-4472"	"NLA06608-4472-2012-1"	1	9	7	2012	35.49939033	-97.67805883	"OK"	"region_6"	"SPL"	"11"	"11100301"	"man_made"	6.371498901	11.38346788	378.73	NA	1.27218083325461	2.684319352	0.275	0	"NLA12_OK-105"	"NLA06608-4472"	1.5	1
"1592"	"NLA06608-4504"	"NLA06608-4504-2007-1"	1	5	6	2007	36.81228138	-96.04132091	"OK"	"region_6"	"SPL"	"11"	"11070106"	"man-made"	1.034514681	10.05281402	230.56	6	2.78813877941361	3.800212608	0.88	0	NA	"NLA06608-4504"	6	1
"1593"	"NLA06608-4504"	"NLA06608-4504-2012-1"	1	19	6	2012	36.82300133	-96.04758798	"OK"	"region_6"	"SPL"	"11"	"11070106"	"man_made"	1.034516931	10.05283275	230.56	NA	2.78814094215392	2.684319352	0.915	0	"NLA12_OK-120"	"NLA06608-4504"	5.5	1
"1594"	"NLA06608-4509"	"NLA06608-4509-2012-1"	1	21	7	2012	33.28949519	-87.68596227	"AL"	"region_4"	"CPL"	"3"	"3160113"	"man_made"	0.9103472955	11.21361901	71.04	NA	3.31541052167359	NA	1.65	0	"NLA12_AL-R05"	"NLA06608-4509"	NA	0
"1595"	"NLA06608-4537"	"NLA06608-4537-2012-1"	1	26	9	2012	39.36035119	-111.9637079	"UT"	"region_8"	"XER"	"16"	"16030003"	"man_made"	32.20730169	66.81251202	1521.41	NA	3.3210521703671	1.293761905	1.175	0	"NLA12_UT-392"	"NLA06608-4537"	NA	0
"1596"	"NLA06608-4555"	"NLA06608-4555-2012-1"	1	22	7	2012	42.14582693	-76.49743796	"NY"	"region_2"	"NAP"	"2"	"2050103"	"natural"	0.01366692093	0.541478797	467.57	NA	1.30659557321736	NA	0.45	0	"NLA12_NY-R07"	"NLA06608-4555"	NA	0
"1597"	"NLA06608-4610"	"NLA06608-4610-2007-1"	1	24	7	2007	34.48858411	-96.98139727	"OK"	"region_6"	"SPL"	"11"	"11130303"	"man-made"	0.267632265	3.27684509	294.2	9.1	1.7868238643877	9.346499571	1.62	0	NA	"NLA06608-4610"	8.4	1
"1598"	"NLA06608-4610"	"NLA06608-4610-2012-1"	1	22	5	2012	34.49007432	-96.98402642	"OK"	"region_6"	"SPL"	"11"	"11130303"	"man_made"	0.2676327525	3.276844059	294.2	NA	1.78682167482268	NA	0.85	0	"NLA12_OK-R01"	"NLA06608-4610"	8	1
"1599"	"NLA06608-4627"	"NLA06608-4627-2012-1"	1	10	5	2012	33.84530018	-111.6185016	"AZ"	"region_9"	"XER"	"15"	"15060203"	"man_made"	6.226993198	48.18706487	533.25	NA	5.44736336888794	4.533989399	1.85	0	"NLA12_AZ-130"	"NLA06608-4627"	NA	0
"1600"	"NLA06608-4627"	"NLA06608-4627-2012-2"	2	22	8	2012	33.84530018	-111.6185016	"AZ"	"region_9"	"XER"	"15"	"15060203"	"man_made"	6.226993198	48.18706487	533.25	NA	5.44736336888794	4.533989399	2.75	0	"NLA12_AZ-130"	"NLA06608-4627"	NA	0
"1601"	"NLA06608-4643"	"NLA06608-4643-2007-1"	1	21	8	2007	36.5147867	-96.19116581	"OK"	"region_6"	"SPL"	"11"	"11070107"	"man-made"	4.494690118	40.64363142	217.06	8.8	5.40801259913695	3.800212608	1.15	0	NA	"NLA06608-4643"	8.6	0
"1602"	"NLA06608-4650"	"NLA06608-4650-2007-1"	1	13	9	2007	32.71459999	-92.44501566	"LA"	"region_6"	"CPL"	"8"	"8040206"	"man-made"	53.51192082	176.9421657	24.29	4.3	6.82340479556544	1.855043389	0.79	0	NA	"NLA06608-4650"	4	0
"1603"	"NLA06608-4659"	"NLA06608-4659-2007-1"	1	19	9	2007	35.39706727	-98.70752087	"OK"	"region_6"	"SPL"	"11"	"11130302"	"man-made"	0.737044919	11.62206916	463.8	6	3.81884072350719	3.451225091	0.37	0	NA	"NLA06608-4659"	6	0
"1604"	"NLA06608-4684"	"NLA06608-4684-2012-1"	1	6	6	2012	36.7118285	-108.1531642	"NM"	"region_6"	"XER"	"14"	"14080101"	"man_made"	0.1724188628	2.440431656	1614.29	NA	1.65794198515777	2.421275275	0.24	0	"NLA12_NM-150"	"NLA06608-4684"	NA	0
"1605"	"NLA06608-4685"	"NLA06608-4685-2012-1"	1	12	7	2012	48.7562708	-116.0903859	"ID"	"region_10"	"WMT"	"17"	"17010104"	"natural"	0.2150992855	2.225223222	803.48	NA	1.35347166306325	3.290387433	3.1	0	"NLA12_ID-112"	"NLA06608-4685"	NA	0
"1606"	"NLA06608-4685"	"NLA06608-4685-2012-2"	2	14	8	2012	48.7562708	-116.0903859	"ID"	"region_10"	"WMT"	"17"	"17010104"	"natural"	0.2150992855	2.225223222	803.48	NA	1.35347166306325	3.290387433	1.85	0	"NLA12_ID-112"	"NLA06608-4685"	NA	0
"1607"	"NLA06608-4686"	"NLA06608-4686-2007-1"	1	12	9	2007	31.37317275	-92.74402455	"LA"	"region_6"	"CPL"	"11"	"11140207"	"man-made"	11.81521706	56.01562639	30.36	4.8	4.59709429998197	36.41734403	0.38	0	NA	"NLA06608-4686"	4.5	1
"1608"	"NLA06608-4686"	"NLA06608-4686-2012-1"	1	17	6	2012	31.3826592	-92.72750943	"LA"	"region_6"	"CPL"	"11"	"11140207"	"man_made"	11.81521367	56.01573543	30.36	NA	4.59710390818051	117.2034448	0.55	0	"NLA12_LA-102"	"NLA06608-4686"	3.7	1
"1609"	"NLA06608-4698"	"NLA06608-4698-2007-1"	1	16	9	2007	32.09045845	-93.48976305	"LA"	"region_6"	"CPL"	"11"	"11140206"	"natural"	0.385307285	10.82433911	37.95	3	4.9191815076844	89.56727569	0.63	0	NA	"NLA06608-4698"	3	0
"1610"	"NLA06608-4744"	"NLA06608-4744-2012-1"	1	14	8	2012	33.8293043	-109.090421	"AZ"	"region_9"	"WMT"	"15"	"15040004"	"man_made"	0.484485317	5.384258583	2403.42	NA	2.18213023683957	3.72925535	1.05	0	"NLA12_AZ-145"	"NLA06608-4744"	NA	0
"1611"	"NLA06608-4760"	"NLA06608-4760-2012-1"	1	10	9	2012	38.51997073	-75.51111717	"DE"	"region_3"	"CPL"	"2"	"2060008"	"man_made"	0.2380019663	3.015942761	7.95	NA	1.74392534851966	4.310621408	0.575	0	"NLA12_DE-121"	"NLA06608-4760"	NA	0
"1612"	"NLA06608-4788"	"NLA06608-4788-2012-1"	1	26	6	2012	40.59743375	-93.77118762	"IA"	"region_7"	"TPL"	"10"	"10280102"	"man_made"	0.2836682323	3.683728693	284.76	NA	1.95109022761513	NA	2.25	0	"NLA12_IA-R03"	"NLA06608-4788"	NA	0
"1613"	"NLA06608-4796"	"NLA06608-4796-2012-1"	1	19	6	2012	45.60448724	-103.6125348	"SD"	"region_8"	"NPL"	"10"	"10130302"	"man_made"	0.7694276764	8.550715323	892.03	NA	2.7498791862082	3.685285196	0.475	0	"NLA12_SD-140"	"NLA06608-4796"	NA	0
"1614"	"NLA06608-4828"	"NLA06608-4828-2007-1"	1	4	9	2007	34.96590119	-97.67551876	"OK"	"region_6"	"SPL"	"11"	"11130303"	"man-made"	0.248553176	3.984932158	338.42	2.4	2.25479125421388	9.346499571	1.23	0	NA	"NLA06608-4828"	2.3	0
"1615"	"NLA06608-4867"	"NLA06608-4867-2012-1"	1	10	7	2012	43.37342619	-86.14530228	"MI"	"region_5"	"UMW"	"4"	"4060102"	"natural"	0.207984169	2.059968311	198.02	NA	1.27420841212506	68.23819077	2.5	0	"NLA12_MI-124"	"NLA06608-4867"	NA	0
"1616"	"NLA06608-4884"	"NLA06608-4884-2012-1"	1	19	7	2012	39.05604224	-82.69067345	"OH"	"region_5"	"SAP"	"5"	"5060002"	"man_made"	0.6508673406	9.755374895	211.53	NA	3.41108696518839	22.92435556	2.63	0	"NLA12_OH-127"	"NLA06608-4884"	NA	0
"1617"	"NLA06608-4923"	"NLA06608-4923-2012-1"	1	10	8	2012	40.4581066	-111.4811121	"UT"	"region_8"	"WMT"	"16"	"16020203"	"man_made"	10.2371804	31.29326618	1651.98	NA	2.75902594188242	1.293761905	5.25	0	"NLA12_UT-218"	"NLA06608-4923"	NA	0
"1618"	"NLA06608-4929"	"NLA06608-4929-2007-1"	1	17	7	2007	34.58938281	-96.60527506	"OK"	"region_6"	"SAP"	"11"	"11140104"	"man-made"	0.170774323	2.273238445	332.13	7	1.55177508286053	25.61060002	0.94	0	NA	"NLA06608-4929"	6.79	0
"1619"	"NLA06608-4938"	"NLA06608-4938-2012-1"	1	15	8	2012	41.62272558	-80.30498498	"PA"	"region_3"	"NAP"	"5"	"5010004"	"natural"	3.739032105	11.46246406	327.01	NA	1.67222017133224	53.03929921	3.3	0	"NLA12_PA-113"	"NLA06608-4938"	NA	0
"1620"	"NLA06608-4949"	"NLA06608-4949-2007-1"	1	29	8	2007	36.07001774	-95.55881188	"OK"	"region_6"	"TPL"	"11"	"11070105"	"man-made"	1.170039015	18.13278716	161.11	11.8	4.72889270274711	7.802040437	0.83	0	NA	"NLA06608-4949"	11.66	0
"1621"	"NLA06608-9999"	"NLA06608-9999-2007-1"	1	31	7	2007	44.64231	-71.651789	"VT"	"region_1"	"NAP"	"10"	"1080101"	"natural"	2.980776878	9.783865383	397.67	30	1.59860365724156	0	8.55	0	NA	"NLA06608-9999"	27.5	0
"1622"	"NLA06608-ACAD_LAKES_0435"	"NLA06608-ACAD_LAKES_0435-2007-1"	1	1	8	2007	44.40788	-68.268509	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.073881899	1.476291905	42.81	4.4	1.53213940226464	0	NA	1	NA	"NLA06608-ACAD_LAKES_0435"	3.5	1
"1623"	"NLA06608-ACAD_LAKES_0435"	"NLA06608-ACAD_LAKES_0435-2012-1"	1	20	7	2012	44.40802473	-68.26846793	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.07388289717	1.476294041	42.81	NA	1.53213126929199	NA	NA	1	"NLA12_ME-R02"	"NLA06608-ACAD_LAKES_0435"	3	1
"1624"	"NLA06608-ALPS-1218"	"NLA06608-ALPS-1218-2007-1"	1	3	8	2007	44.836404	-67.881905	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.099176662	1.212138515	81.2	4.5	1.08578184414253	0	1.04	0	NA	"NLA06608-ALPS-1218"	4	0
"1625"	"NLA06608-ALSC:020149"	"NLA06608-ALSC:020149-2007-1"	1	11	9	2007	44.348811	-74.401491	"NY"	"region_2"	"NAP"	"2"	"2010006"	"natural"	1.405356401	12.75525227	487.95	16.1	3.03522494166462	0	3.7	0	NA	"NLA06608-ALSC:020149"	15.6	0
"1626"	"NLA06608-ELS:1C2-032"	"NLA06608-ELS:1C2-032-2007-1"	1	12	7	2007	43.296358	-71.428103	"NH"	"region_1"	"NAP"	"1"	"1070002"	"natural"	0.125728366	1.716009582	155.28	5.4	1.36520585086838	0	1.28	0	NA	"NLA06608-ELS:1C2-032"	5.4	0
"1627"	"NLA06608-ELS:1C3-003"	"NLA06608-ELS:1C3-003-2007-1"	1	15	8	2007	45.653548	-69.927263	"ME"	"region_1"	"NAP"	"1"	"1030001"	"natural"	0.163776708	2.066625815	330.66	5	1.44055833417561	0	3.77	0	NA	"NLA06608-ELS:1C3-003"	4.5	1
"1628"	"NLA06608-ELS:1C3-003"	"NLA06608-ELS:1C3-003-2012-1"	1	26	7	2012	45.65308983	-69.92693773	"ME"	"region_1"	"NAP"	"1"	"1030001"	"natural"	0.1637776262	2.066630214	330.66	NA	1.44055736235965	NA	3.925	0	"NLA12_ME-R03"	"NLA06608-ELS:1C3-003"	4.5	1
"1629"	"NLA06608-ELS:1D1-035"	"NLA06608-ELS:1D1-035-2007-1"	1	25	7	2007	41.848175	-70.617682	"MA"	"region_1"	"CPL"	"1"	"1090002"	"natural"	0.812850562	5.394032213	18.74	3.6	1.687731081669	0	1.52	0	NA	"NLA06608-ELS:1D1-035"	3.5	0
"1630"	"NLA06608-ELS:1D2-087"	"NLA06608-ELS:1D2-087-2007-1"	1	27	7	2007	42.323799	-72.092123	"MA"	"region_1"	"CPL"	"1"	"1080204"	"man-made"	0.129586195	1.844727461	297.91	1.5	1.44559924190608	0	0.86	0	NA	"NLA06608-ELS:1D2-087"	1	0
"1631"	"NLA06608-ELS:1E1-052"	"NLA06608-ELS:1E1-052-2007-1"	1	7	8	2007	45.207071	-68.209171	"ME"	"region_1"	"NAP"	"1"	"1020005"	"natural"	1.819078236	7.457743601	101.3	15	1.55982841386029	0	4.5	0	NA	"NLA06608-ELS:1E1-052"	13	0
"1632"	"NLA06608-ELS:1E1-096"	"NLA06608-ELS:1E1-096-2007-1"	1	9	8	2007	45.219001	-68.077773	"ME"	"region_1"	"NAP"	"1"	"1050001"	"natural"	0.897505587	5.651522769	100.39	5.4	1.68283667878977	0	2.06	0	NA	"NLA06608-ELS:1E1-096"	4.5	0
"1633"	"NLA06608-ELS:1E1-128"	"NLA06608-ELS:1E1-128-2007-1"	1	10	8	2007	44.849882	-68.429254	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	0.118922395	1.549918802	119.31	6	1.26786260060644	0	2.46	0	NA	"NLA06608-ELS:1E1-128"	5	0
"1634"	"NLA06608-ELS:1E2-027"	"NLA06608-ELS:1E2-027-2007-1"	1	14	8	2007	45.799297	-69.889944	"ME"	"region_1"	"NAP"	"1"	"1030001"	"natural"	1.257520926	10.05125836	367.85	1.1	2.52847051708031	0	NA	1	NA	"NLA06608-ELS:1E2-027"	0.5	0
"1635"	"NLA06608-ELS:1E3-002"	"NLA06608-ELS:1E3-002-2007-1"	1	7	8	2007	46.375055	-68.35754	"ME"	"region_1"	"NAP"	"1"	"1010004"	"natural"	0.233906816	2.326665348	246.31	2.1	1.35708656522854	0	NA	1	NA	"NLA06608-ELS:1E3-002"	1.5	0
"1636"	"NLA06608-ELS:1E3-012"	"NLA06608-ELS:1E3-012-2007-1"	1	28	8	2007	46.944636	-68.871133	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	0.120640223	1.285734307	390.6	9.7	1.04423978260223	0	5.28	0	NA	"NLA06608-ELS:1E3-012"	9	1
"1637"	"NLA06608-ELS:1E3-012"	"NLA06608-ELS:1E3-012-2012-1"	1	24	7	2012	46.94446563	-68.87102341	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	0.1206401995	1.285735838	390.6	NA	1.04424112774639	NA	8.23	0	"NLA12_ME-R06"	"NLA06608-ELS:1E3-012"	9	1
"1638"	"NLA06608-ELS:1E3-071"	"NLA06608-ELS:1E3-071-2007-1"	1	8	8	2007	46.345672	-68.594335	"ME"	"region_1"	"NAP"	"1"	"1010004"	"natural"	0.075910144	1.025804138	271.83	1	1.05029091047467	0	NA	1	NA	"NLA06608-ELS:1E3-071"	0.5	0
"1639"	"NLA06608-ELS:2B2-008"	"NLA06608-ELS:2B2-008-2007-1"	1	21	8	2007	46.994934	-88.759164	"MI"	"region_5"	"UMW"	"4"	"4020103"	"natural"	0.062328272	0.993695864	377.32	14	1.12280931479974	0	1.39	0	NA	"NLA06608-ELS:2B2-008"	14	0
"1640"	"NLA06608-ELS:2C2-048"	"NLA06608-ELS:2C2-048-2007-1"	1	24	8	2007	45.500526	-88.794652	"WI"	"region_5"	"UMW"	"4"	"4030202"	"natural"	0.062930067	1.078240448	496.3	4.6	1.21249956201824	0	2.79	0	NA	"NLA06608-ELS:2C2-048"	4	0
"1641"	"NLA06608-ELS:2C3-018"	"NLA06608-ELS:2C3-018-2007-1"	1	25	8	2007	46.138603	-89.552886	"WI"	"region_5"	"UMW"	"7"	"7050002"	"natural"	0.483738376	3.356733457	500.5	4.6	1.36146554222857	0	1.94	0	NA	"NLA06608-ELS:2C3-018"	4	1
"1642"	"NLA06608-ELS:2C3-018"	"NLA06608-ELS:2C3-018-2012-1"	1	18	6	2012	46.13856683	-89.55280909	"WI"	"region_5"	"UMW"	"7"	"7050002"	"natural"	0.4837396564	3.356734258	500.5	NA	1.36146406528965	NA	1.415	0	"NLA12_WI-R06"	"NLA06608-ELS:2C3-018"	6	1
"1643"	"NLA06608-ELS:2D3-008"	"NLA06608-ELS:2D3-008-2007-1"	1	10	8	2007	47.122809	-93.880503	"MN"	"region_5"	"UMW"	"7"	"7010101"	"natural"	0.321352914	2.563388253	402.27	13.4	1.27561123768346	0	5.05	0	NA	"NLA06608-ELS:2D3-008"	13	0
"1644"	"NLA06608-EMAP:ME011L"	"NLA06608-EMAP:ME011L-2007-1"	1	14	9	2007	45.748209	-69.222522	"ME"	"region_1"	"NAP"	"1"	"1020001"	"natural"	0.432812892	3.277637996	297.13	17.5	1.40541944916004	0	2.5	0	NA	"NLA06608-EMAP:ME011L"	16	0
"1645"	"NLA06608-EMAP:ME012L"	"NLA06608-EMAP:ME012L-2007-1"	1	28	8	2007	46.962321	-68.89108	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	1.135651525	6.128637407	345.87	34.6	1.62231973551952	0	5.64	0	NA	"NLA06608-EMAP:ME012L"	NA	0
"1646"	"NLA06608-EMAP:ME254L"	"NLA06608-EMAP:ME254L-2007-1"	1	5	9	2007	46.353306	-69.056968	"ME"	"region_1"	"NAP"	"1"	"1010004"	"natural"	0.389932584	2.773747869	343.61	16.1	1.25304678258235	0	3.92	0	NA	"NLA06608-EMAP:ME254L"	15	1
"1647"	"NLA06608-EMAP:ME254L"	"NLA06608-EMAP:ME254L-2012-1"	1	14	8	2012	46.35302208	-69.0573662	"ME"	"region_1"	"NAP"	"1"	"1010004"	"natural"	0.3899325929	2.773735367	343.61	NA	1.25304112047599	NA	5.775	0	"NLA12_ME-R07"	"NLA06608-EMAP:ME254L"	15.5	1
"1648"	"NLA06608-EMAP:ME263L"	"NLA06608-EMAP:ME263L-2007-1"	1	9	8	2007	45.127611	-67.997826	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	6.223781627	24.93093185	95.51	7.5	2.81907354745263	0	1.58	0	NA	"NLA06608-EMAP:ME263L"	6.5	0
"1649"	"NLA06608-EMAP:ME518L"	"NLA06608-EMAP:ME518L-2007-1"	1	10	8	2007	45.354469	-67.922498	"ME"	"region_1"	"NAP"	"1"	"1050001"	"natural"	6.255061147	17.65291945	97.04	28	1.99111263262414	0	4.59	0	NA	"NLA06608-EMAP:ME518L"	26.5	1
"1650"	"NLA06608-EMAP:ME518L"	"NLA06608-EMAP:ME518L-2012-1"	1	21	7	2012	45.34667189	-67.91202186	"ME"	"region_1"	"NAP"	"1"	"1050001"	"natural"	6.255059963	17.65294441	97.04	NA	1.99111563636476	NA	5.9	0	"NLA12_ME-R08"	"NLA06608-EMAP:ME518L"	24	1
"1651"	"NLA06608-FL:107895579"	"NLA06608-FL:107895579-2007-1"	1	1	8	2007	29.080057	-81.441106	"FL"	"region_4"	"CPL"	"3"	"3080101"	"natural"	66.92476355	120.2174386	0.08	1.9	4.14542551107416	0	1.35	0	NA	"NLA06608-FL:107895579"	1.5	0
"1652"	"NLA06608-FL:16674741"	"NLA06608-FL:16674741-2007-1"	1	3	8	2007	29.839332	-81.95812	"FL"	"region_4"	"CPL"	"3"	"3080103"	"natural"	0.07770295	1.008813987	48.51	14.2	1.02090988621756	0	3.4	0	NA	"NLA06608-FL:16674741"	13.7	0
"1653"	"NLA06608-FL:18261987"	"NLA06608-FL:18261987-2007-1"	1	5	8	2007	30.118409	-82.409214	"FL"	"region_4"	"CPL"	"3"	"3070204"	"natural"	3.712915215	8.857622613	43.04	2.4	1.29674542588211	0	1.25	0	NA	"NLA06608-FL:18261987"	1.9	0
"1654"	"NLA06608-FL:99324403"	"NLA06608-FL:99324403-2007-1"	1	4	8	2007	30.211239	-82.834414	"FL"	"region_4"	"CPL"	"3"	"3110205"	"natural"	0.086647945	1.128877618	50.67	5.6	1.08183940676459	0	1.25	0	NA	"NLA06608-FL:99324403"	5.1	0
"1655"	"NLA06608-FL:99344895"	"NLA06608-FL:99344895-2007-1"	1	6	8	2007	30.247737	-82.913722	"FL"	"region_4"	"CPL"	"3"	"3110205"	"natural"	0.282498557	2.559858304	34.81	1.6	1.35863524782148	0	NA	1	NA	"NLA06608-FL:99344895"	1.1	0
"1656"	"NLA06608-IN:646"	"NLA06608-IN:646-2007-1"	1	31	7	2007	41.56235	-85.392434	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.374815984	3.447477988	273.54	25.3	1.58850109436154	0	1.7	0	NA	"NLA06608-IN:646"	24.6	0
"1657"	"NLA06608-MI:7007"	"NLA06608-MI:7007-2007-1"	1	1	8	2007	42.398646	-84.056809	"MI"	"region_5"	"UMW"	"4"	"4090005"	"natural"	0.099612673	1.46027921	274.96	6.7	1.30518980604354	0	2.84	0	NA	"NLA06608-MI:7007"	6.3	0
"1658"	"NLA06608-MN:03-0029"	"NLA06608-MN:03-0029-2007-1"	1	8	8	2007	47.062841	-95.181199	"MN"	"region_5"	"UMW"	"7"	"7010106"	"natural"	0.361055873	3.189990709	453.21	6.7	1.49760499287728	0	3.75	0	NA	"NLA06608-MN:03-0029"	5.8	0
"1659"	"NLA06608-MN:06-0002"	"NLA06608-MN:06-0002-2007-1"	1	6	9	2007	45.33182	-96.135669	"MN"	"region_5"	"TPL"	"7"	"7020002"	"natural"	7.802113195	31.37115508	330.31	3.2	3.16825007764572	0	0.55	0	NA	"NLA06608-MN:06-0002"	3	0
"1660"	"NLA06608-MN:11-0102"	"NLA06608-MN:11-0102-2007-1"	1	11	8	2007	46.928377	-94.040807	"MN"	"region_5"	"UMW"	"7"	"7010102"	"natural"	1.400369332	8.140071255	408.63	13	1.94044786557701	0	3.65	0	NA	"NLA06608-MN:11-0102"	13	0
"1661"	"NLA06608-MN:15-0010"	"NLA06608-MN:15-0010-2007-1"	1	9	8	2007	47.189468	-95.21841	"MN"	"region_5"	"UMW"	"7"	"7010101"	"natural"	1.130399482	4.630231158	448.04	28	1.22851868495196	0	3.91	0	NA	"NLA06608-MN:15-0010"	25	0
"1662"	"NLA06608-MN:22-0074"	"NLA06608-MN:22-0074-2007-1"	1	11	9	2007	43.8192	-94.078777	"MN"	"region_5"	"TPL"	"7"	"7020011"	"natural"	0.79389294	3.360833817	314.26	5.5	1.06404779611844	0	0.6	0	NA	"NLA06608-MN:22-0074"	5	0
"1663"	"NLA06608-MN:49-0140"	"NLA06608-MN:49-0140-2007-1"	1	24	9	2007	45.813111	-94.636969	"MN"	"region_5"	"UMW"	"7"	"7010201"	"natural"	0.927263979	4.907693736	369.58	26.5	1.43770845294577	0	6.35	0	NA	"NLA06608-MN:49-0140"	26	0
"1664"	"NLA06608-MN:51-0063"	"NLA06608-MN:51-0063-2007-1"	1	5	9	2007	44.15457	-95.767078	"MN"	"region_5"	"TPL"	"7"	"7100001"	"natural"	4.748156171	12.60831418	464.73	2.5	1.63226095774608	0	0.25	0	NA	"NLA06608-MN:51-0063"	2	0
"1665"	"NLA06608-MN:56-0306"	"NLA06608-MN:56-0306-2007-1"	1	17	9	2007	46.292544	-95.748497	"MN"	"region_5"	"UMW"	"9"	"9020103"	"natural"	0.766727515	5.01710003	406.1	14.5	1.61631983913868	0	2.45	0	NA	"NLA06608-MN:56-0306"	14	0
"1666"	"NLA06608-MN:61-0037"	"NLA06608-MN:61-0037-2007-1"	1	25	9	2007	45.490155	-95.364908	"MN"	"region_5"	"UMW"	"7"	"7020005"	"natural"	0.699491102	3.16100866	361.38	15.8	1.06617785175251	0	2.55	0	NA	"NLA06608-MN:61-0037"	15.3	0
"1667"	"NLA06608-MN:74-0023"	"NLA06608-MN:74-0023-2007-1"	1	12	9	2007	43.891574	-93.349755	"MN"	"region_5"	"TPL"	"7"	"7040002"	"natural"	0.385265349	2.675849167	366.72	8	1.21612081622016	0	1.43	0	NA	"NLA06608-MN:74-0023"	7.5	0
"1668"	"NLA06608-MN:75-0200"	"NLA06608-MN:75-0200-2007-1"	1	7	9	2007	45.528235	-96.074082	"MN"	"region_5"	"TPL"	"7"	"7020002"	"natural"	1.789524113	7.541153925	345.85	2.5	1.59024520981878	0	0.35	0	NA	"NLA06608-MN:75-0200"	2	0
"1669"	"NLA06608-MN:77-0019"	"NLA06608-MN:77-0019-2007-1"	1	16	9	2007	45.768831	-94.670256	"MN"	"region_5"	"UMW"	"7"	"7010201"	"natural"	0.492454628	6.93357333	369.58	17.5	2.78720600763301	0	2.18	0	NA	"NLA06608-MN:77-0019"	17	0
"1670"	"NLA06608-MN:87-0030"	"NLA06608-MN:87-0030-2007-1"	1	8	9	2007	44.684008	-95.532331	"MN"	"region_5"	"TPL"	"7"	"7020004"	"natural"	1.900636248	7.915201862	314.42	2.4	1.61959922150984	0	0.4	0	NA	"NLA06608-MN:87-0030"	1.9	0
"1671"	"NLA06608-NELP-0253"	"NLA06608-NELP-0253-2007-1"	1	8	8	2007	45.152049	-68.094876	"ME"	"region_1"	"NAP"	"1"	"1020005"	"natural"	4.761450065	11.46254574	157.69	24	1.48185780735361	0	5.92	0	NA	"NLA06608-NELP-0253"	22	0
"1672"	"NLA06608-NELP-0955"	"NLA06608-NELP-0955-2007-1"	1	29	8	2007	46.965959	-68.856993	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	1.02984612	5.948083313	344.87	26.2	1.65343049155755	0	6.07	0	NA	"NLA06608-NELP-0955"	20.5	1
"1673"	"NLA06608-NELP-0955"	"NLA06608-NELP-0955-2012-1"	1	23	7	2012	46.96580352	-68.85604358	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	1.029839841	5.948079061	344.87	NA	1.65343435012419	NA	7.075	0	"NLA12_ME-R10"	"NLA06608-NELP-0955"	23	1
"1674"	"NLA06608-NELP-1041"	"NLA06608-NELP-1041-2007-1"	1	1	8	2007	44.36243	-69.111684	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	1.445621381	6.296271459	69.58	3.3	1.47724058443784	0	NA	1	NA	"NLA06608-NELP-1041"	2.5	1
"1675"	"NLA06608-NELP-1041"	"NLA06608-NELP-1041-2012-1"	1	19	7	2012	44.36838057	-69.11599687	"ME"	"region_1"	"NAP"	"1"	"1050002"	"natural"	1.445623426	6.296272242	69.58	NA	1.47723972328292	NA	2.825	0	"NLA12_ME-R11"	"NLA06608-NELP-1041"	3	1
"1676"	"NLA06608-NELP-1330"	"NLA06608-NELP-1330-2007-1"	1	28	8	2007	46.9518	-68.843	"ME"	"region_1"	"NAP"	"1"	"1010003"	"natural"	0.124546428	2.07512336	379.87	13.6	1.65872102327445	0	6.91	0	NA	"NLA06608-NELP-1330"	12.5	0
